﻿Post Id,Post URL,Page Id,Created Time,Type,Message,Reactions Like Total,Reactions Love Total,Reactions Wow Total,Reactions Haha Total,Reactions Sorry Total,Reactions Anger Total,Comments,Shares,Impressions,Engaged Fan,Link,Total Reactions
1692583127699872_1459104306228154,https://facebook.com/1692583127699872_1459104306228154,1692583127699872,14 Apr 2026 11:58:00 AM,photo,?Un nuevo capítulo de grandes historias está por comenzar... No te lo pierdas muy pronto mayor información. ✨,4,0,0,0,0,0,0,0,425,,https://www.facebook.com/photo.php?fbid=1459104286228156&set=a.504567235015204&type=3,4
1692583127699872_1455211079950810,https://facebook.com/1692583127699872_1455211079950810,1692583127699872,09 Apr 2026 05:10:24 PM,video,"Cada segundo es una venta, no pierdas más tiempo y eleva tu forma de cobrar",2,0,0,0,0,0,0,0,575,,https://www.facebook.com/reel/34818633367785200/,2
1692583127699872_1446913230780595,https://facebook.com/1692583127699872_1446913230780595,1692583127699872,30 Mar 2026 04:36:47 PM,photo,"? Qpaypro llega a El Salvador y lo hace con fuerza.

Tras 9 años transformando los pagos digitales en Guatemala y más de 800,000 usuarios, hacemos oficial nuestra expansión a El Salvador, de la mano de Banco Atlántida El Salvador y Serfinsa.

? Lee la nota de prensa completa:
?? https://zurl.co/BgqK8",26,6,0,0,0,0,2,1,4186,,https://www.facebook.com/photo.php?fbid=1446912400780678&set=a.504567245015203&type=3,32
1692583127699872_1443595811112337,https://facebook.com/1692583127699872_1443595811112337,1692583127699872,26 Mar 2026 04:30:17 PM,album,?Este mes estuvo lleno de historias inspiradoras y de mujeres emprendedoras. Conoce la historia de Karina y su emprendimiento ?? Kalhena Accesorios Karina Munoz,6,7,0,0,0,0,1,1,1052,,https://www.facebook.com/504840204987907/posts/1443595811112337,13
1692583127699872_1441750371296881,https://facebook.com/1692583127699872_1441750371296881,1692583127699872,24 Mar 2026 03:17:35 PM,video,Estamos a pocos de nuestro webinar junto a @soymipagina,2,1,0,0,0,0,0,0,538,,https://www.facebook.com/reel/904140182620253/,3
1692583127699872_1437183431753575,https://facebook.com/1692583127699872_1437183431753575,1692583127699872,19 Mar 2026 04:34:02 PM,video,"Creer en el proceso para emprender
#emprendedora #qpaypro #emprendedoresexitosos #emprendiendoconganas",9,2,0,0,0,0,0,4,802,,https://www.facebook.com/reel/2042439650030212/,11
1692583127699872_1434567972015121,https://facebook.com/1692583127699872_1434567972015121,1692583127699872,16 Mar 2026 11:39:16 AM,album,Conoce la historia detrás de Glowing ?? 2 mujeres emprendedoras que aportan a la economía del país. #sueñaengrande #mujeresqueinspiran #diadelamujer,2,2,0,0,0,0,0,0,745,,https://www.facebook.com/504840204987907/posts/1434567972015121,4
1692583127699872_1430640782407840,https://facebook.com/1692583127699872_1430640782407840,1692583127699872,11 Mar 2026 04:27:41 PM,video,"La historia que dio vida a Glowing
#mujeres #emprendedora #motivacion #inspirateyemprende",1,0,0,0,0,0,0,0,496,,https://www.facebook.com/reel/904756355739056/,1
1692583127699872_1428991532572765,https://facebook.com/1692583127699872_1428991532572765,1692583127699872,09 Mar 2026 04:02:00 PM,photo,"? No te pierdas de nuestro próximo webinar: Construyendo tu Imperio Digital.  Inscripción: https://zurl.co/Cic3f    

@JuniorAchievementGuatemala",7,0,0,0,0,0,0,0,627,,https://www.facebook.com/photo.php?fbid=1428991495906102&set=a.504567235015204&type=3,7
1692583127699872_1427917656013486,https://facebook.com/1692583127699872_1427917656013486,1692583127699872,08 Mar 2026 08:39:13 AM,photo,"Hoy conmemoramos el día de la mujer a todas aquellas emprendedoras y las que tienen metas grandes. A las que trabajan día a día por cumplir un sueño. A las que con esfuerzo, valentía y pasión construyen su propio camino. ✨",2,1,0,0,0,0,0,0,610,,https://www.facebook.com/photo.php?fbid=1427917639346821&set=a.504567235015204&type=3,3
1692583127699872_1427074219431163,https://facebook.com/1692583127699872_1427074219431163,1692583127699872,07 Mar 2026 08:38:06 AM,album,?? Najelee es más que inspiración es una mujer emprendedora llena de metas y sueños.? #mujeremprededora #díadelamujer,3,1,0,0,0,0,0,0,625,,https://www.facebook.com/504840204987907/posts/1427074219431163,4
1692583127699872_1424900469648538,https://facebook.com/1692583127699872_1424900469648538,1692583127699872,04 Mar 2026 04:08:40 PM,video,"Emprender no sólo fue abrir un negocio
#mujeremprededora #díadelamujer #emprendedoresexitosos #motivacion",8,1,0,0,0,0,0,1,542,,https://www.facebook.com/reel/1472960274543630/,9
1692583127699872_1423275333144385,https://facebook.com/1692583127699872_1423275333144385,1692583127699872,02 Mar 2026 04:31:46 PM,video,"Como cobrar en Shopify
#qpaypro #shopify #vender",3,0,0,0,0,0,0,0,465,,https://www.facebook.com/reel/4371976783034155/,3
1692583127699872_1421419566663295,https://facebook.com/1692583127699872_1421419566663295,1692583127699872,28 Feb 2026 01:00:00 PM,photo,"?¡La solución a todos tus problemas, comienza a cobrar con tarjeta ahora!? #qpaypro #emprendimiento #negocios",1,0,0,0,0,0,2,0,700,,https://www.facebook.com/photo.php?fbid=1421419539996631&set=a.504567235015204&type=3,1
1692583127699872_1417978403674078,https://facebook.com/1692583127699872_1417978403674078,1692583127699872,24 Feb 2026 04:57:22 PM,video,"Pelea en CAES
#qpaypro #humor #motivacion",2,0,0,0,0,0,0,0,949,,https://www.facebook.com/reel/1627606498274450/,2
1692583127699872_1414470254024893,https://facebook.com/1692583127699872_1414470254024893,1692583127699872,20 Feb 2026 05:00:22 PM,video,??‍♀️¡Continúa con tus actividades preferidas! Y recibí tus pagos a toda hora con Qpayshop. ?,3,0,0,0,0,0,0,0,593,,https://www.facebook.com/reel/933827325735300/,3
1692583127699872_1412705244201394,https://facebook.com/1692583127699872_1412705244201394,1692583127699872,18 Feb 2026 04:54:35 PM,photo,¡Nada mejor que tu tienda en línea trabaje para tí! Conoce más de como integrar esta herramienta a tu empresa.???‍? #qpaypro #qpayshop #ventasonline,0,0,0,0,0,0,0,0,460,,https://www.facebook.com/photo.php?fbid=1412705204201398&set=a.504567235015204&type=3,0
1692583127699872_1410834827721769,https://facebook.com/1692583127699872_1410834827721769,1692583127699872,16 Feb 2026 04:54:02 PM,video,"Crea tu tienda en línea sin excusas

#qpaypro #negocios #emprendimiento",6,1,0,0,0,0,1,0,1234,,https://www.facebook.com/reel/1109796214558081/,7
1692583127699872_1407932904678628,https://facebook.com/1692583127699872_1407932904678628,1692583127699872,13 Feb 2026 04:41:59 PM,video,"Como empezar desde cero
#qpaypro #emprendimiento #negocios",4,0,0,0,0,0,1,0,631,,https://www.facebook.com/reel/936540575604029/,4
1692583127699872_1406968241441761,https://facebook.com/1692583127699872_1406968241441761,1692583127699872,12 Feb 2026 04:27:38 PM,video,"IT al rescate
#humor #fyp #trend #humoroficina",7,2,0,3,0,0,0,1,1684,,https://www.facebook.com/reel/1578341993376242/,12
1692583127699872_1406961638109088,https://facebook.com/1692583127699872_1406961638109088,1692583127699872,12 Feb 2026 04:13:53 PM,album,"??Nuestro servicio nos caracteriza, conoce lo que opinan nuestros clientes ?.",1,0,0,0,0,0,0,0,500,,https://www.facebook.com/504840204987907/posts/1406961638109088,1
1692583127699872_1404914904980428,https://facebook.com/1692583127699872_1404914904980428,1692583127699872,10 Feb 2026 09:20:35 AM,video,"Mejora tu pagina con estos tips
#qpaypro #emprendimiento #negocios",3,0,0,0,0,0,0,0,332,,https://www.facebook.com/reel/1670300840797053/,3
1692583127699872_1404175125054406,https://facebook.com/1692583127699872_1404175125054406,1692583127699872,09 Feb 2026 01:15:26 PM,video,"¿Y quién te dijo que cobrar en línea es difícil? ?

Durante años nos hicieron creer que para cobrar en línea era complicado. Pero la realidad es otra ?",1,0,0,0,0,0,0,1,439,,https://www.facebook.com/reel/896153076392733/,1
1692583127699872_1402190961919489,https://facebook.com/1692583127699872_1402190961919489,1692583127699872,07 Feb 2026 10:00:22 AM,video,Los links de pago son los favoritos de nuestros clientes. ¿Qué esperas para probarlos? ??? www.qpaypro.com #qpaypro #emprendimiento #negocios,3,1,0,0,0,0,0,1,664,,https://www.facebook.com/reel/1417285200137970/,4
1692583127699872_1400256685446250,https://facebook.com/1692583127699872_1400256685446250,1692583127699872,05 Feb 2026 09:42:29 AM,video,Cuando el equipo de MK de #Qpaypro se acerca entra el temor al grupo ?? #teamqpaypro #humor,5,0,1,10,0,0,0,0,779,,https://www.facebook.com/reel/1426440625846539/,16
1692583127699872_1399287955543123,https://facebook.com/1692583127699872_1399287955543123,1692583127699872,04 Feb 2026 09:45:00 AM,photo,? ¿Ya conoces nuestra nueva página web? Explorala ahora ? en: www.qpaypro.com,2,0,0,0,0,0,0,0,558,,https://www.facebook.com/photo.php?fbid=1399287908876461&set=a.504567235015204&type=3,2
1692583127699872_1398659595605959,https://facebook.com/1692583127699872_1398659595605959,1692583127699872,03 Feb 2026 05:18:23 PM,video,"Si cobrar se vuelve complicado, el cliente se va ? Evita errores comunes y dale a tu negocio una experiencia de pago profesional.?

??Con Qpaypro puedes cobrar en línea de forma segura, simple y sin enredos.",7,1,0,0,0,0,0,1,1009,,https://www.facebook.com/reel/2003704860496393/,8
1692583127699872_1398648335607085,https://facebook.com/1692583127699872_1398648335607085,1692583127699872,03 Feb 2026 04:55:09 PM,video,"Esto algo que a casi nadie le gusta escuchar
#qpaypro #emprendimiento #negocios",5,0,0,0,0,0,0,0,469,,https://www.facebook.com/reel/25933800949584515/,5
1692583127699872_1392609609544291,https://facebook.com/1692583127699872_1392609609544291,1692583127699872,27 Jan 2026 05:14:58 PM,video,✨Nuestro Kick Off estuvo lleno de nuevas metas y proyectos para este 2026 ¡Somos más que una pasarela de pagos! Somos un equipo lleno de creatividad y metas claras ?,1,1,0,0,0,0,0,1,283,,https://www.facebook.com/reel/1554876512404067/,2
1692583127699872_1388942973244288,https://facebook.com/1692583127699872_1388942973244288,1692583127699872,23 Jan 2026 04:40:52 PM,video,¡Más PRO que nunca! Qpaypro se expande a El Salvador ?? Más oportunidades de ser un PROfesional ? síguenos en nuestra cuenta oficial.,3,0,0,0,0,0,0,0,266,,https://www.facebook.com/reel/898862476192874/,3
1692583127699872_1388870936584825,https://facebook.com/1692583127699872_1388870936584825,1692583127699872,23 Jan 2026 02:00:23 PM,video,? Abre las puertas de tu clínica al mundo entero. Cobra internacionalmente sin rollos y atrae pacientes de todas partes ?✨,0,0,0,0,0,0,0,0,246,,https://www.facebook.com/reel/2451278038661241/,0
1692583127699872_1387144090090843,https://facebook.com/1692583127699872_1387144090090843,1692583127699872,21 Jan 2026 12:00:36 PM,video,Tu tienda de beauty lista en minutos con QPayShop ?✨ Vende 24/7 créenos tus ventas se van a duplicar ??,0,0,0,0,0,0,0,0,243,,https://www.facebook.com/reel/1264151782280283/,0
1692583127699872_1385600560245196,https://facebook.com/1692583127699872_1385600560245196,1692583127699872,19 Jan 2026 04:00:18 PM,video,¿Salón lleno pero sin POS? ? Manda tu link de pago Free por WhatsApp y cobra al toque ?? Problema resuelto en 2 segundos ✨,2,0,0,0,0,0,0,1,302,,https://www.facebook.com/reel/1696218815088933/,2
1692583127699872_1381472907324628,https://facebook.com/1692583127699872_1381472907324628,1692583127699872,14 Jan 2026 11:30:06 AM,photo,"Emprendedores esto es para ustedes ✨ Arranca con Free, crece con Shop y recibe tu dinero en 24-48h ? Así de rápido, así de real ?",0,0,0,0,0,0,0,1,407,,https://www.facebook.com/photo.php?fbid=1381472887324630&set=a.504567235015204&type=3,0
1692583127699872_1379913664147219,https://facebook.com/1692583127699872_1379913664147219,1692583127699872,12 Jan 2026 10:30:00 AM,photo,"? Decidí PROfesionalizar mis cobros desde el día 1 con el Plan Free de Qpaypro ? Cero excusas, cero complicaciones ?✨ conoce más: https://zurl.co/TeRqA",0,0,0,0,0,0,0,0,373,,https://www.facebook.com/photo.php?fbid=1379913624147223&set=a.504567235015204&type=3,0
1692583127699872_1377772111028041,https://facebook.com/1692583127699872_1377772111028041,1692583127699872,09 Jan 2026 01:30:01 PM,photo,"Qpaypro Premium no es un plan, es un power-up ⚡  Integraciones que sí funcionan, cobros  en automático y clientes de todo el mundo pagándote ??",2,0,0,0,0,0,0,0,376,,https://www.facebook.com/photo.php?fbid=1377772081028044&set=a.504567235015204&type=3,2
1692583127699872_1376075567864362,https://facebook.com/1692583127699872_1376075567864362,1692583127699872,07 Jan 2026 10:30:23 AM,video,"Plot twist: tu carrito siempre lleno, notificaciones de venta sin parar ?? Spoiler: todo empieza creando tu tienda en línea ?",0,0,0,0,0,0,0,0,263,,https://www.facebook.com/reel/1263022415637863/,0
1692583127699872_1375363311268921,https://facebook.com/1692583127699872_1375363311268921,1692583127699872,06 Jan 2026 12:00:01 PM,photo,? Conoce más sobre nuestro plan free. Comienza a cobrar de forma diferente este 2026 aquí: https://zurl.co/4ftKT ✨,0,0,0,0,0,0,0,0,402,,https://www.facebook.com/photo.php?fbid=1375363277935591&set=a.504567235015204&type=3,0
1692583127699872_1374438924694693,https://facebook.com/1692583127699872_1374438924694693,1692583127699872,05 Jan 2026 09:18:37 AM,video,"??Este 2026, proponte una meta que impulse tu negocio: brindar a tus clientes una plataforma de pagos segura y confiable. ? 

#emprendeconconfianza #qpaypro",0,0,0,0,0,0,0,0,270,,https://www.facebook.com/reel/1894751781404030/,0
1692583127699872_1370739825064603,https://facebook.com/1692583127699872_1370739825064603,1692583127699872,31 Dec 2025 12:00:29 PM,video,"Que este año esté lleno de nuevas metas y grandes logros.  

Gracias a cada uno de nuestros clientes por su confianza  y a nuestro equipo por hacer posible todo lo que vivimos en 2025.  

¡Vamos por un 2026 lleno de nuevos retos, crecimiento y sorpresas para todos! ??",1,1,0,0,0,0,0,0,300,,https://www.facebook.com/reel/1442526940763064/,2
1692583127699872_1369075168564402,https://facebook.com/1692583127699872_1369075168564402,1692583127699872,29 Dec 2025 08:30:00 AM,photo,"Meta 2026:  aumentar las ventas x2, comienza hoy mismo con una tienda online. ¡Rápida, Segura y Completa! ??",0,0,0,0,0,0,0,1,356,,https://www.facebook.com/photo.php?fbid=1369075145231071&set=a.504567235015204&type=3,0
1692583127699872_1368584235280162,https://facebook.com/1692583127699872_1368584235280162,1692583127699872,28 Dec 2025 04:00:33 PM,video,??Conoce el mejor plan para ti y tu negocio. ¡Nosotros nos encargamos de asesorarte! Comienza a cobrar como un Pro.,0,0,0,0,0,0,0,1,215,,https://www.facebook.com/reel/3015563148638057/,0
1692583127699872_1365552278916691,https://facebook.com/1692583127699872_1365552278916691,1692583127699872,24 Dec 2025 12:00:04 PM,photo,"¡Feliz Navidad! ?✨

En QPayPro les deseamos a todos nuestros clientes y seguidores una Navidad llena de unión familiar, paz y muchos momentos especiales. ???",0,0,0,0,0,0,0,0,260,,https://www.facebook.com/photo.php?fbid=1365552262250026&set=a.504567235015204&type=3,0
1692583127699872_1363987725739813,https://facebook.com/1692583127699872_1363987725739813,1692583127699872,22 Dec 2025 10:30:00 AM,photo,"¡Qué mejor manera de comenzar el 2026 que con tu propia tienda en línea! ?  

¿Te interesa? Comentanos “Info” y uno de nuestros asesores se pondrá en contacto contigo. ???",0,0,0,0,0,0,0,0,263,,https://www.facebook.com/photo.php?fbid=1363987709073148&set=a.504567235015204&type=3,0
1692583127699872_1361628202642432,https://facebook.com/1692583127699872_1361628202642432,1692583127699872,19 Dec 2025 10:30:41 AM,video,Escuchamos a nuestros clientes Pro's y esto fue lo que nos compartieron ?,0,0,0,0,0,0,0,0,176,,https://www.facebook.com/reel/744538294744511/,0
1692583127699872_1360821186056467,https://facebook.com/1692583127699872_1360821186056467,1692583127699872,18 Dec 2025 10:00:43 AM,video,"??La interfaz más Pro, ya está disponible en tu panel. Comienza a probarla en www.qpaypro.com ¿Quieres usarla al máximo? Nosotros te asesoramos. ?",0,0,0,0,0,0,0,0,181,,https://www.facebook.com/reel/25193745760251948/,0
1692583127699872_1360262526112333,https://facebook.com/1692583127699872_1360262526112333,1692583127699872,17 Dec 2025 04:30:39 PM,video,"¿Listo para unirte a una plataforma moderna, segura y fácil de usar? ? Empieza hoy a cobrar como un Pro. ¡Déjanos tus datos y te contactamos! ?✨",2,1,0,0,0,0,0,0,187,,https://www.facebook.com/reel/1190144119922681/,3
1692583127699872_1359393389532580,https://facebook.com/1692583127699872_1359393389532580,1692583127699872,16 Dec 2025 12:30:21 PM,video,Hemos subido de nivel ? conoce las nuevas funcionalidades de nuestra nueva interfaz. ¿Necesitas ayuda? Nosotros te asesoramos.,1,0,0,0,0,0,0,0,194,,https://www.facebook.com/reel/2287446948426037/,1
1692583127699872_1358709166267669,https://facebook.com/1692583127699872_1358709166267669,1692583127699872,15 Dec 2025 03:32:12 PM,link,"? ¡El futuro de los pagos digitales está aquí!
Qpaypro se renueva para impulsar tu negocio con tecnología de vanguardia. ? Con el lanzamiento de su nueva versión 3, la plataforma ofrece una experiencia más intuitiva, potente y segura, 

? Lee la nota completa aquí: https://zurl.co/VwHOo",0,1,0,0,0,0,0,0,224,,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.qpaypro.com%2Fqpaypro-busca-modernizarse-estar-a-la-vanguardia-de-la-tecnologia%2F&h=AUB-a3hXs1EO8UMorRhIT8im8zN788WexrJ8mGZOPZGqSZQlqqAO6fhL_I0nR-d5y95QOiDMmayN79Vptn8kj5Udtkpi_KjOgTBq1OFKTwHN5TAij8F-lcg1eR4iUtXl&s=1,1
